1852455	1853695	1	1	74	384
1853308	1854753	0	3	24	0
1855018	1859910	1	1	186	0
1859983	1861873	1	2	49	63
1861754	1863111	0	1	45	77
1863269	1865946	1	3	21	0
1865914	1866766	0	2	17	65
1866842	1867510	1	1	31	134
1867861	1868490	1	1	3	0
1868856	1870562	1	2	84	107
1870675	1871408	1	1	17	0
1871421	1873828	0	2	46	102
1873092	1874433	0	1	36	259
1875250	1876277	1	2	18	34
1876996	1880829	1	2	29	119
1880853	1884231	1	1	128	137
1883576	1884388	0	1	14	520
1884286	1886374	0	1	24	148
1886477	1891859	0	4	71	0
1891868	1892208	0	1	0	23
1892931	1893788	0	1	53	76
1893887	1894538	1	2	17	35
1894377	1895648	0	2	18	123
1895669	1896322	1	1	38	97
1896222	1897180	0	1	17	0
1896895	1898977	1	3	392	2
1899156	1899580	0	1	30	71
1899697	1901674	0	1	73	159
1901752	1903694	1	3	20	37
1903434	1906834	0	4	0	224
1906858	1907461	0	1	35	62
1907478	1908933	0	1	88	0
1908945	1910261	1	1	0	48
1910190	1911590	0	2	32	35
1911628	1911941	1	1	24	62
1911935	1913842	0	1	35	43
1913096	1916102	0	2	266	760
1916535	1917884	1	1	85	68
1919135	1922222	1	3	229	40
1925315	1925830	1	1	9	0
1925682	1926741	0	1	40	153
1926805	1930559	1	2	88	73
1930340	1931204	0	1	22	135
1931311	1932628	0	1	23	29
1932612	1935312	1	3	153	137
1935448	1936395	1	1	24	3
1936282	1936826	0	1	27	107
1938197	1942984	0	2	170	83
1943283	1943912	1	1	25	71
1943940	1946299	1	2	11	223
1946140	1948604	0	3	21	14
1948660	1952601	0	3	14	0
1952745	1953265	1	1	74	240
1953063	1955320	0	2	96	11
1954758	1957459	0	3	48	56
1957417	1959471	1	1	0	0
1959524	1960816	1	1	0	0
1960830	1961898	1	1	21	7
1961903	1963645	0	1	63	84
1963696	1965784	1	3	52	6
1965647	1967648	0	2	49	107
1967702	1968675	1	1	68	93
1968614	1969918	0	1	20	40
1969931	1972254	0	2	26	0
1972283	1972808	0	1	30	7
1972742	1973413	1	1	90	0
1973439	1984570	0	7	77	19
1984245	1985128	0	1	47	402
1985142	1988893	0	3	280	0
1986089	1989696	0	1	91	287
1989698	1989894	1	1	31	76
1989951	1991188	1	1	24	336
1990819	1992304	0	1	23	201
1992366	1994600	1	2	3	0
1994383	1995535	0	1	209	182
1995553	1998193	0	1	0	43
1998376	1999918	0	2	22	280
2000131	2001940	0	3	0	74
2001962	2005914	1	5	20	89
2006027	2009021	1	3	20	31
2009212	2011148	0	3	21	20
2015619	2016328	1	1	26	231
2016026	2018093	0	1	55	117
2018328	2019540	1	1	61	123
2019426	2021454	0	1	25	72
2021493	2021997	0	1	25	0
2022027	2023569	0	1	29	62
2025681	2027976	0	2	99	112
2027910	2029202	1	1	19	89
2029183	2030157	0	2	24	51
2030297	2032261	1	1	25	119
2032100	2032718	0	1	22	90
2032854	2033612	1	1	0	41
2033846	2036055	0	2	359	25
2035711	2040202	1	4	19	159
2040450	2040942	1	1	24	91
2041478	2044373	0	3	53	3
2044382	2047420	0	3	23	6
2047490	2050003	0	2	23	77
2050014	2050758	0	1	22	0
2050849	2051994	1	1	56	100
2051884	2052859	0	2	28	7
2052953	2055468	1	2	28	56
2055427	2057874	0	2	221	18
2057797	2058352	1	1	22	219
2058564	2061545	0	3	18	160
2061855	2062349	0	1	28	65
2062388	2063443	0	1	9	0
2064105	2065001	1	1	75	105
2064824	2066397	0	3	27	102
2067396	2067857	0	1	122	52
2067920	2070254	0	1	74	38
2070344	2071216	0	1	50	4
2071310	2072045	1	1	25	0
2072056	2072826	1	1	37	20
2073003	2074449	1	2	25	0
2074574	2075799	0	2	18	24
2075845	2079133	1	2	26	0
2079447	2080140	0	1	0	46
2080210	2081412	0	1	21	0
2081448	2082816	1	1	58	87
2082726	2084954	0	4	32	0
2085056	2085543	1	1	21	173
2085551	2085833	1	1	33	4
2085761	2090061	0	2	124	132
2090084	2092338	0	3	117	4
2093307	2097676	1	4	56	0
2097781	2099455	1	1	18	70
2099490	2101026	0	1	22	58
2101102	2103073	1	2	16	51
2103270	2104528	1	1	0	20
2104481	2108085	0	4	26	0
2108509	2109345	0	1	6	24
2110157	2111810	1	1	24	7
2111810	2112697	0	2	25	0
2112719	2114132	0	1	142	258
2114134	2117730	0	1	9	0
2118041	2121371	1	2	21	0
2121474	2126269	0	2	233	47
2126401	2127981	1	1	0	117
2127819	2129310	0	1	7	42
2129314	2130231	0	1	45	0
2130292	2132334	1	1	36	75
2132200	2133222	0	1	25	56
2133272	2134587	1	1	27	44
2134591	2135472	1	1	17	487
2135106	2135812	1	1	19	55
2135662	2137356	0	2	84	105
2137504	2138538	0	2	75	0
2138585	2139856	0	1	36	0
2139881	2140684	0	1	17	10
2140771	2141851	1	1	32	47
2141852	2142258	0	1	76	76
2142268	2143346	0	1	36	11
2143337	2144584	1	1	0	0
2144403	2149666	0	4	141	146
2149628	2153797	1	2	174	28
2152607	2155549	1	4	32	0
2155903	2156565	0	1	0	24
2156574	2157799	0	1	44	0
2157931	2160506	1	1	107	78
2160457	2163696	0	2	121	100
2164577	2167016	0	3	25	74
2167125	2167917	1	1	24	1
2167968	2168397	1	1	34	81
2168609	2169646	0	1	61	62
2169842	2173272	1	2	0	4
2174869	2176162	1	1	1	0
2176828	2177238	1	1	27	0
2177348	2179490	1	1	119	29
2181832	2184155	1	3	39	79
2184049	2184549	0	1	26	70
2184670	2188470	0	4	16	70
2189096	2190916	1	1	45	0
2190917	2191924	0	1	24	0
2191993	2192936	1	1	32	3
2192944	2193526	0	1	24	16
2193713	2196027	1	2	17	37
2196264	2197176	0	1	48	10
2197267	2202518	0	6	9	23
2207101	2207864	1	1	66	518
2207291	2208104	0	1	23	215
2208017	2209232	1	2	137	82
2209068	2211255	0	1	0	115
2211294	2213043	1	1	255	76
2212970	2213476	0	1	0	0
2213482	2216310	0	3	23	177
2216490	2220641	1	1	18	78
2221194	2223008	1	1	740	49
2223602	2224752	1	2	0	10
2226025	2226519	1	1	6	24
2226243	2226897	0	1	94	225
2226875	2228285	1	1	33	115
2228499	2229929	0	2	19	30
2230009	2230753	1	2	0	27
2230784	2232944	1	2	39	187
2232968	2234022	1	1	11	0
2234021	2237671	0	2	28	120
2238277	2241084	0	4	0	224
2241057	2243337	1	2	63	686
2242681	2244536	1	2	32	0
2244712	2244948	0	1	8	13
2245016	2245713	1	1	21	188
2246989	2247389	0	1	20	0
2248661	2251096	1	1	20	31
2251132	2251488	0	1	5	28
2254685	2255847	0	1	0	62
2255951	2257102	0	1	6	0
2257141	2258062	1	1	2	29
2257717	2261235	0	4	44	337
2261239	2261430	0	1	1	5
2261453	2262336	0	1	1	103
2262486	2263643	1	1	32	325
2263381	2263807	1	1	22	0
2265433	2267560	0	2	26	265
2267619	2268414	1	1	0	57
2268382	2269154	0	1	0	41
2269212	2270956	1	1	82	55
2270973	2273051	0	2	49	0
2274885	2275568	0	1	23	19
2275657	2276786	1	1	26	0
2276788	2277930	1	1	12	0
2282643	2283330	1	1	29	161
2283023	2300180	0	31	67	160
2300135	2301480	1	2	48	108
2301279	2303062	0	1	18	101
2303626	2305061	0	1	17	3
2305210	2305792	0	1	1	66
2305903	2307440	1	2	58	22
2310693	2314981	1	2	45	23
2315333	2315752	0	1	25	119
2315997	2316536	0	1	49	65
2318286	2321992	0	2	12	49
2322082	2323308	0	1	9	63
2323359	2324897	0	1	140	40
2324983	2325976	1	1	537	52
2325965	2326912	0	2	80	96
2326899	2328966	1	2	114	118
2328759	2332962	0	4	33	120
2333228	2334749	1	1	101	125
2334652	2335796	0	1	78	2
2335825	2336419	1	1	21	316
2337137	2339615	0	3	19	70
2340127	2340927	1	1	26	7
2340932	2343068	1	1	31	72
2343882	2344338	0	1	4	0
2344547	2344951	0	1	52	44
2345083	2347311	1	1	10	71
2347542	2349196	1	1	72	170
2349091	2350167	0	1	0	144
2350198	2351221	1	1	0	67
2351030	2353058	0	1	43	72
2353032	2353992	1	1	79	138
2353797	2355922	0	2	74	64
2357144	2358120	0	1	0	2
2358124	2361354	0	4	103	38
2361165	2364988	1	3	236	0
2366043	2368747	0	2	26	29
2369561	2370491	1	2	35	87
2370527	2371169	1	1	15	355
2371412	2372253	1	1	5	0
2372325	2374348	1	2	28	347
2374114	2377034	1	3	20	51
2377026	2377768	0	1	65	81
2377778	2379345	0	1	98	0
2379583	2380414	0	1	33	19
2380447	2381558	1	1	10	28
2381547	2383678	0	2	71	67
2383811	2385925	1	2	59	117
2386163	2388599	0	1	23	41
2389409	2389668	1	1	0	41
2390070	2391011	1	2	51	67
2391091	2392490	1	2	18	150
2392311	2393094	0	1	0	16
2393495	2394616	1	1	14	355
2394295	2394792	0	1	24	0
2394621	2395962	1	1	215	35
2395924	2398425	0	2	11	0
2398599	2399897	1	2	26	46
2399797	2404451	0	4	62	165
2404547	2405650	0	1	100	50
2405814	2410276	1	4	35	143
2410419	2411177	0	2	38	58
2411466	2412573	1	1	33	124
2412526	2413259	0	1	333	62
2413274	2414224	1	1	82	83
2413960	2415220	0	1	6	178
2415131	2416382	1	1	102	70
2416354	2417930	1	1	33	350
2417537	2418541	0	1	247	56
2418194	2419643	1	1	116	125
2419340	2420222	0	1	24	235
2420350	2421105	1	1	54	0
2421120	2422128	0	2	26	82
2422164	2422901	0	1	82	29
2422903	2424690	0	1	244	98
2424483	2428739	1	4	39	0
2428741	2429785	1	1	42	31
2429726	2430794	0	2	27	45
2430830	2432654	1	1	9	145
2432378	2433562	0	2	108	223
2433802	2438572	1	3	88	131
2438452	2441373	0	3	0	0
2441421	2445167	1	4	26	0
2445310	2447361	1	2	77	2
2447112	2447793	0	1	21	232
2448057	2448912	1	1	19	30
2450092	2451326	1	1	17	66
2451329	2457162	1	3	55	61
2457067	2460388	0	2	57	36
2460601	2461528	0	1	127	0
2465150	2465848	1	1	78	0
2465863	2467542	1	1	182	37
2467567	2469228	1	1	121	95
2469046	2471164	0	2	24	8
2471271	2474123	0	4	22	108
2472797	2475971	0	2	31	126
2476025	2477160	1	1	0	5
2479032	2481029	1	2	19	91
2480952	2482882	0	2	77	57
2482937	2484056	1	1	54	31
2484135	2484449	1	1	2	28
2484428	2485533	0	2	6	11
2485537	2486679	0	1	29	58
2486797	2488402	0	1	32	59
2488440	2489238	0	1	31	0
2489277	2490623	0	1	44	37
2490633	2491517	0	1	0	0
2492192	2493019	1	1	23	70
2492980	2498692	0	5	31	0
2498736	2498934	0	1	41	44
2498952	2500015	1	1	20	201
2499675	2500957	0	2	29	123
2500967	2502140	0	1	28	0
2502146	2505976	0	1	21	0
2506103	2508850	1	4	18	45
2508763	2512394	0	2	26	86
2510017	2513952	0	1	79	2423
2514250	2515319	1	1	26	48
2515451	2517716	0	1	22	93
2517789	2521691	0	4	51	67
2521850	2523940	0	2	21	70
2524069	2526878	1	2	25	74
2526835	2532028	0	4	70	141
2532047	2533395	0	1	21	53
2533456	2535200	1	2	80	75
2535209	2538366	1	2	31	8
2539736	2541222	0	1	41	171
2541270	2542777	0	1	40	34
2542826	2545446	0	2	75	0
2545468	2546705	0	2	119	0
2546827	2547600	1	1	23	43
2547556	2548451	0	1	8	21
2548553	2550562	1	1	69	36
2550683	2551748	1	1	21	274
2551597	2552565	1	1	100	101
2552586	2554886	1	2	25	63
2554961	2558207	1	3	42	91
2558210	2558735	1	1	46	144
2558280	2559896	0	2	22	308
2560356	2561116	1	1	19	175
2560845	2565194	0	4	30	101
2565271	2568334	0	3	29	26
2568591	2569566	1	2	22	55
2570956	2573066	1	1	56	117
2574819	2578409	0	4	38	0
2578471	2581735	0	3	19	0
2581900	2583098	1	1	39	95
2583000	2585497	0	2	37	0
2585648	2586093	0	1	21	20
2586581	2587819	0	2	22	218
2588000	2590282	1	3	28	111
2590211	2592198	0	2	75	45
2592269	2594283	1	2	16	125
2596667	2599174	0	3	26	52
2599191	2601955	0	1	59	0
2601979	2604076	0	2	50	0
2604084	2605033	0	1	23	0
2605009	2609177	1	2	0	299
2606749	2609717	1	3	33	0
2609721	2610427	1	1	20	0
2610695	2611139	0	1	102	58
2611288	2612984	1	2	95	78
2612868	2613919	0	1	30	122
2613976	2614616	1	1	22	238
2614270	2615777	0	1	117	125
2615756	2619110	1	1	55	0
2619075	2620994	0	3	34	18
2621054	2621670	0	1	23	48
2621687	2622327	0	1	29	150
2623378	2624469	0	2	20	0
2624946	2626217	1	1	36	57
2626219	2628093	1	1	18	62
2628487	2629560	1	1	0	0
2629750	2632109	0	1	47	0
2632134	2636398	0	6	44	0
2637686	2638414	0	1	226	44
2638465	2639037	1	1	11	1
2639087	2640310	0	1	328	59
2640012	2641302	1	1	61	0
2644187	2645425	0	2	33	130
2645497	2647629	1	2	25	13
2647628	2650051	0	3	19	0
2650082	2652068	1	1	20	89
2651656	2652419	0	1	42	404
2652431	2654126	0	2	24	85
2660576	2662152	0	1	42	20
2666975	2668248	1	2	43	37
2668265	2669766	1	2	34	61
2669711	2670270	0	1	42	2
2670288	2670803	1	1	67	11
2670843	2672951	0	2	19	23
2673063	2673961	1	1	0	113
2674070	2675478	1	2	23	205
2675317	2675929	0	1	4	0
2676016	2680326	1	3	9	405
2678811	2680459	1	2	49	46
2680385	2681870	0	2	31	25
2681983	2682813	0	1	0	0
2682852	2683847	0	1	34	47
2684023	2685045	1	1	21	54
2685047	2687350	1	2	4	35
2687126	2688118	0	1	84	252
2688227	2690161	0	1	42	78
2691079	2691501	1	1	25	77
2691605	2692583	1	1	21	427
2692127	2693852	0	2	95	26
2693730	2694978	1	1	98	50
2694806	2695876	0	1	6	243
