595366	596808	1	1	15	510	18.18018018	0.606782732	145	55.45	0.042	0.624	0.66	-0.001
595736	597971	1	2	20	99	12.86404293	0.429351031	339	56.75	0.088	1.154	0.664	0.06
597977	602241	1	2	0	36	7.482063306	0.249721772	797	60.7	-0.072	-1.889	0.633	-0.02
602192	603413	0	1	44	17	7.461538462	0.249036734	387	57.7	0.159	2.86	0.717	0.093
603459	605695	0	2	20	45	4.470272687	0.149200076	361.5	61.2	0.063	1.409	0.654	0.103
605750	607329	1	2	86	30	4.147468354	0.138426141	234.5	58	-0.014	-0.212	0.631	0.003
607233	607700	0	1	12	78	5.694444444	0.190058103	126	57.9	-0.172	-1.79	0.589	-0.207
607765	613925	1	5	55	13	17.48758318	0.583666575	386.6	58.26	0.111	2.022	0.665	0.048
613950	615456	1	1	22	105	94.70272064	3.160803411	460	57.9	0.116	2.27	0.671	0.059
615361	618334	1	2	0	149	50.78244788	1.69491788	589	59.2	0.067	1.489	0.641	0.02
618337	620289	1	1	25	68	14.4500768	0.482286588	620	59.6	0.15	3.389	0.686	0.058
621248	622240	1	1	29	103	5.164149043	0.172358933	287	57.8	0.209	3.237	0.727	0.121
622078	622355	0	1	15	56	4.31294964	0.143949253	69	60.9	-0.075	-0.572	0.576	0.047
622388	623707	1	1	44	133	501.4234848	16.73553886	381	61.4	0.086	1.59	0.641	0.025
623794	630493	0	8	30	82	61.51477612	2.05312068	250.875	55.138	0.269	3.246	0.725	0.164
630557	634086	1	2	120	95	12.23172805	0.408246854	510	55.35	0.108	2.005	0.662	0.059
634074	636694	0	2	24	15	6.172453262	0.206012153	409	58.55	0.058	0.746	0.646	0.058
636732	642838	1	6	30	144	41.38988047	1.381431014	303	52.667	-0.107	-1.511	0.587	-0.086
642701	644121	0	1	155	66	151.2223786	5.047206743	400	55.8	0.257	4.599	0.734	0.13
644669	647280	1	1	72	119	2.918453292	0.097406464	807	58.9	-0.031	-0.808	0.605	-0.027
647124	650037	0	3	28	0	14.47940975	0.483265607	216.5	57.9	0.058	0.757	0.657	0.076
650181	652709	1	2	51	50	318.6476868	10.63520339	407.5	57.5	0.34	6.47	0.713	0.122
652976	653798	0	1	28	71	82.71081409	2.760560854	92.5	54.4	0.131	1.2	0.666	0.159
657889	659027	1	1	54	170	11.99561018	0.40036617	305	57.9	0.136	2.24	0.674	0.07
662165	662999	0	1	21	67	5.85988024	0.195579697	249	57.8	0.045	0.659	0.661	0.052
666798	668989	1	2	89	58	4.894160584	0.163347783	341	54.9	0.057	0.935	0.643	-0.013
669208	670549	1	1	139	249	27.9485842	0.932813542	318	59	0.31	5.037	0.748	0.231
670296	670846	0	1	28	1	9.702359347	0.3238265	174	56.3	-0.013	-0.162	0.594	-0.062
671621	672657	0	1	195	461	56.34811958	1.880678057	127	53.5	0.073	0.748	0.619	-0.002
672713	673409	1	1	54	7	3.56384505	0.118947096	212	55.8	0.014	0.181	0.629	0.005
673675	674214	1	1	110	106	336.9740741	11.24686594	108	57.4	0.393	3.703	0.698	0.042
674255	675175	1	1	79	26	9.815418024	0.327599952	272	47.8	-0.197	-2.996	0.508	-0.15
675093	675921	0	1	59	71	6.507840772	0.217206065	233	57.8	-0.034	-0.486	0.629	-0.053
675923	677967	1	2	23	0	9.33594132	0.311596911	320	57.4	0.068	1.125	0.674	-0.039
677977	680600	1	1	48	52	74.24466463	2.477994166	403	58.25	0.19	3.878	0.706	0.088
678833	684089	1	4	48	29	57.73501997	1.926967323	399	58.6	0.103	1.874	0.668	0.013
683966	685273	0	2	118	85	17.70489297	0.590919519	187	57.55	0.086	0.587	0.656	0.095
687094	690809	0	4	61	39	269.7613025	9.003568635	254.5	54.5	0.222	3.264	0.71	0.147
691033	691787	1	1	52	61	99.4781457	3.320188271	90.5	54.9	0.102	0.869	0.672	0.151
692562	694045	1	2	237	0	4.944743935	0.165036056	154	58.2	-0.191	-2.181	0.551	-0.115
694052	696774	1	3	20	204	10.77561513	0.359647546	275.667	50.867	-0.18	-2.576	0.561	-0.142
696523	698669	0	2	28	54	2.745225897	0.091624816	347.5	59.1	0.031	0.347	0.642	0.008
698678	700918	1	2	30	78	24.83623382	0.828935558	347	54.7	0.002	0.36	0.635	0.018
701582	704962	1	1	22	65	5.289855072	0.176554505	1098	58.1	0.141	4.288	0.7	0.062
705006	707697	0	1	24	67	43.97956909	1.467864609	417	54.85	0.105	1.935	0.668	0.067
711412	712569	1	1	34	23	6.436096718	0.214811532	367	59.1	-0.014	-0.235	0.606	0.001
717073	718025	0	1	62	249	14.16159496	0.472658202	214	52.5	-0.061	-0.803	0.529	-0.078
723144	724539	1	2	92	128	17.39255014	0.580494747	192	57.5	0.043	0.54	0.577	-0.044
727463	732377	1	6	19	1	10.11190234	0.33749543	268.333	60	0.192	2.362	0.69	0.119
732615	733365	1	1	95	95	4.496671105	0.150081152	187	62	0.164	2.023	0.677	0.042
733427	735572	1	3	109	20	2.699906803	0.090112244	225	62.267	0.165	2.242	0.652	0.116
735625	738155	1	2	26	0	4.486369024	0.149737309	162	63.4	0.137	1.633	0.654	0.102
738158	740778	1	2	1	0	4.616558565	0.154082522	484	62.5	0.189	3.899	0.684	0.156
741369	746590	1	4	27	0	7.930486404	0.264688367	246.667	59.4	0.086	2.152	0.653	0.05
750213	751039	1	1	193	169	13.48246675	0.44999158	155	60.6	0.226	2.571	0.661	0.095
751095	752381	1	2	182	0	9.126651127	0.304611629	227	36	-0.353	-4.732	0.453	-0.217
752393	754579	1	2	181	26	17.16369456	0.57285645	328.5	33.6	-0.521	-8.322	0.421	-0.261
754756	756757	0	2	196	23	28.96953047	0.966888703	213.5	40.6	-0.372	-4.942	0.481	-0.162
756874	757351	0	1	33	115	3.771966527	0.12589337	110	50.6	-0.075	-0.714	0.546	0.004
760212	763756	1	3	310	113	15.31396333	0.511119715	338.333	56.367	0.005	-0.041	0.627	-0.021
763606	764877	0	1	23	34	4.816823899	0.160766589	405	58.1	-0.003	-0.056	0.63	0.039
764961	766197	0	2	0	23	9.61843169	0.321025325	198	56.1	0.058	0.754	0.66	0.073
766202	767268	1	1	14	165	13.1452671	0.438737185	296	57.9	-0.107	-1.699	0.584	-0.057
767158	769585	0	3	47	84	12.23434926	0.408334339	250.667	58.867	0.151	2.119	0.672	0.098
770130	772797	1	1	1	204	12.46776612	0.416124874	821	59.3	0.073	1.947	0.64	0.006
772571	776546	0	2	26	14	6.082746479	0.203018094	648.5	57.45	0.073	1.763	0.66	0.052
776693	779264	0	2	19	67	8.384136858	0.27982943	409	54.7	-0.04	-0.891	0.596	-0.017
779370	779977	1	1	161	129	9.595394737	0.320256443	106	62.6	-0.311	-2.913	0.47	-0.144
782985	783994	1	1	22	109	9.18019802	0.306398813	293	55.7	-0.018	-0.287	0.611	0.014
783885	784777	0	1	29	69	15.5699888	0.519664835	265	58.2	0.06	0.917	0.657	0.056
785211	785941	0	1	231	71	137.247606	4.580783935	143	57.1	0.312	3.387	0.766	0.171
785964	789313	0	3	52	9	9.599104478	0.320380259	349.333	56.6	-0.078	-1.1	0.583	-0.022
789393	790324	0	1	91	67	120.3497854	4.016801309	258	56.7	0.161	2.29	0.708	0.094
791060	791726	1	1	115	6	4.025487256	0.134354893	182	61.2	-0.019	-0.239	0.646	0.05
792003	792514	1	1	7	244	32.76171875	1.093456996	87	60.5	0.124	1.05	0.677	0.182
792319	795058	0	3	10	0	5.931751825	0.197978488	362.5	57.3	0.148	2.423	0.693	0.127
795889	796514	1	1	28	10	5.001597444	0.166933602	196	58.5	-0.086	-1.118	0.612	-0.054
796433	797401	0	1	112	74	7.04747162	0.235216815	261	55.7	0.102	1.528	0.658	0.066
797154	799826	1	3	134	0	8.936401048	0.298261832	301.5	58.9	-0.008	-0.279	0.626	0.051
800768	803075	0	1	95	83	10.05285962	0.335524817	710	53.6	-0.043	-1.037	0.622	0.04
803060	804895	1	1	13	80	5.068082789	0.169152621	581	59.1	-0.037	-0.813	0.6	-0.005
806812	809892	1	2	81	534	15.59591042	0.520529997	267.667	58.3	0.13	1.276	0.674	0.091
809112	810134	1	2	22	38	15.35386119	0.512451348	159.5	56.45	0.144	1.044	0.649	0.067
810101	812814	0	2	91	80	4.081061164	0.13620973	406.5	50.4	-0.116	-2.307	0.562	-0.053
812931	817126	1	5	24	37	9.911820782	0.330817496	266.6	59.28	0.059	0.697	0.644	0.01
817145	819895	1	2	23	0	4.270810614	0.142542819	349	54.5	-0.003	-0.055	0.615	-0.029
820672	821634	1	1	21	6	3.192107996	0.106539979	312	53.2	-0.056	-0.898	0.613	-0.014
821754	823267	0	2	26	3	9.132100396	0.304793504	236	53.95	0.032	0.03	0.654	0.063
823343	825330	1	2	163	0	21.36921529	0.71322015	111	59.5	0.026	0.254	0.625	0.068
825198	826071	0	1	66	205	3.38215103	0.112882866	201	55.6	-0.054	-0.707	0.597	-0.017
827084	828281	1	1	28	99	13.3163606	0.444447612	357	57.5	-0.056	-0.964	0.606	0.005
828495	829535	1	1	87	300	251.6599424	8.399416607	218	52.4	0.155	2.1	0.659	0.1
829643	830948	1	1	18	160	79.27029096	2.645729757	376	57.8	-0.077	-1.391	0.59	-0.051
836867	838975	0	2	40	198	20.43100996	0.681906555	295.5	54.05	0.104	1.236	0.669	-0.044
839012	839848	0	1	39	87	27.61409797	0.921649711	237	59.1	-0.056	-0.804	0.59	-0.062
840173	842285	0	2	53	90	14.88026503	0.496644575	322	56.3	-0.123	-2.061	0.582	-0.062
842328	845368	0	1	21	8	5.294639921	0.176714204	1004	56.7	0.09	2.634	0.658	0.044
845745	846765	0	2	86	77	45.94809011	1.533566079	135.5	55.15	0.181	1.998	0.685	0.036
847205	848486	1	1	28	228	12.3650546	0.412696768	342	56.5	0.057	0.959	0.636	0.058
848826	852637	1	2	44	8	5.854669465	0.195405782	605.5	56.4	0.068	1.153	0.668	0.063
853524	864240	1	6	105	294	14.64794252	0.488890566	564.667	47.567	-0.159	-3.241	0.548	-0.083
863508	865489	0	1	20	672	28.50403633	0.951352344	430	54.7	-0.09	-1.709	0.569	-0.033
865511	867362	1	2	85	154	22.16306695	0.739715788	260	55.25	0.04	0.487	0.641	0.049
867374	869133	1	3	21	12	17.56931818	0.586394567	177	57.067	0.145	1.711	0.68	0.053
869160	871868	1	3	9	16	7.177556294	0.239558529	297.333	55.4	-0.09	-1.321	0.617	-0.045
871796	872330	0	2	0	90	9.469158879	0.316043187	76	44.7	-0.451	-3.479	0.495	-0.136
874373	877956	0	2	69	17	4.811383929	0.160585025	582.5	56.6	-0.157	-3.254	0.566	-0.101
880845	886076	1	1	22	2591	19.31154434	0.644543207	873	59.2	0.076	2.043	0.678	0.092
883539	886916	1	2	296	24	26.57045589	0.886817053	512.5	58.95	-0.053	-0.736	0.602	-0.006
886676	887511	0	1	39	239	10.52990431	0.351446687	186	53.2	-0.047	-0.597	0.589	-0.087
887407	888507	1	1	145	80	6.019981835	0.200923257	292	58.3	-0.008	-0.13	0.632	-0.093
888338	896561	0	8	108	102	101.6082198	3.391281746	304.75	56.775	0.254	3.856	0.699	0.088
896574	901397	1	1	174	39	65.52342454	2.186913559	1537	57.9	0.223	7.949	0.701	0.098
901702	902206	1	1	34	171	40.36831683	1.347335247	100	47.3	-0.064	-0.573	0.647	-0.098
903156	904331	1	1	45	48	24.73044218	0.82540465	361	56.6	0.583	10.14	0.798	0.234
909369	909675	0	1	32	71	69.17915309	2.308927364	68	55.4	0.272	1.998	0.735	0.316
911699	914425	0	1	84	57	13.67400073	0.456384229	862	58	0.21	5.633	0.704	0.126
914523	915216	1	1	90	58	23.76801153	0.79328251	182	56.8	-0.212	-2.688	0.538	-0.071
915498	916946	1	2	90	199	254.4451346	8.492375341	171.5	44.45	-0.348	-4.322	0.445	-0.208
916928	917181	1	1	26	15	7.342519685	0.245064356	71	58.2	0.084	0.659	0.644	0.015
918090	921283	1	4	45	0	12.92955542	0.43153758	115.333	56.5	0.194	1.909	0.664	0.04
921780	923099	0	3	123	0	26.85530303	0.896324127	96.5	54.85	0.027	0.176	0.623	-0.029
923409	923829	0	1	36	118	39.27315914	1.310783202	89	55.4	0.033	0.286	0.603	-0.074
924055	926576	1	2	24	53	16.28945282	0.543677707	399.5	52.05	0.014	0.297	0.658	0.017
926649	927038	0	1	64	71	189.0589744	6.310043125	85	54.1	0.265	2.247	0.701	0.103
926927	927412	0	1	18	165	50.79218107	1.695242736	101	52.5	-0.045	-0.416	0.623	0.013
928121	932619	0	3	40	172	9.338519671	0.311682966	463.667	57.967	0.056	1.062	0.661	0.017
932591	934815	1	2	143	69	10.1658427	0.339295746	331	57.25	0.019	0.275	0.647	-0.004
934773	940455	1	5	91	63	18.07232096	0.603182816	366.4	58.5	0.052	0.965	0.643	0.014
940391	940971	0	1	46	19	2.876075731	0.095992068	172	58.7	0.041	0.482	0.674	0.007
942068	943395	0	2	7	0	2.97063253	0.099148001	182	56	-0.212	-2.659	0.536	-0.101
943429	944149	0	1	22	6	5.511789182	0.18396179	231	55.1	0.144	2.035	0.639	0.022
944547	945402	1	1	71	158	11.49649533	0.383707685	209	56.3	-0.078	-1.041	0.632	-0.071
945125	945655	0	1	16	164	13.92843691	0.464876306	117	55	-0.058	-0.572	0.589	0.026
945879	947795	0	1	22	185	16.25404278	0.54249586	570	52.7	-0.038	-0.819	0.628	-0.084
947898	949903	0	1	54	59	42.39780658	1.415071613	631	57.7	0.364	8.368	0.787	0.219
950193	952740	1	2	44	0	19.18563579	0.640340876	423	58.2	0.105	2.001	0.684	0.044
957546	959761	0	2	24	0	3.235559567	0.107990221	439	58.2	-0.08	-1.562	0.601	-0.027
959818	960692	1	1	19	7	8.028571429	0.267962058	283	56.3	-0.029	-0.442	0.603	-0.031
960816	961627	0	1	7	13	6.077586207	0.202845864	264	53.3	-0.177	-2.647	0.557	-0.024
961648	963809	0	3	19	96	7.065679926	0.235824537	224.333	56.667	0.049	0.72	0.656	0.082
963891	965904	1	2	35	185	23.39920556	0.780973221	298.5	52.9	0.03	0.369	0.638	0.003
965644	966358	0	1	3	82	3.517482517	0.117399697	210	58.3	-0.161	-2.163	0.613	-0.122
966374	967577	0	1	16	156	10.80315615	0.360566757	344	57.8	-0.006	-0.107	0.64	0.018
968920	969954	1	1	17	4	4.9352657	0.16471971	338	57.9	0.02	0.341	0.625	0.031
969968	971717	0	2	78	0	6.992	0.233365391	127	60.4	0.11	1.152	0.632	0.095
971780	973421	1	2	76	71	10.96589525	0.365998346	247	60.45	-0.001	0.003	0.635	0.062
973320	973966	0	1	20	39	4.035548686	0.134690703	196	57.7	-0.076	-0.983	0.613	-0.083
974053	975417	1	2	46	59	19.27326007	0.643265429	196.5	58.9	0.13	1.873	0.67	0.029
975233	976218	0	1	23	135	7.476673428	0.249541879	276	57.5	0.063	0.944	0.668	0.079
979348	979801	1	1	21	40	4.306167401	0.143722889	131	59.8	0.041	0.429	0.674	0.135
979758	981175	0	2	38	0	3.414668547	0.113968172	57	52	-0.124	-0.852	0.582	-0.029
984955	986189	0	1	179	54	181.357085	6.052984424	334	56.4	0.387	6.415	0.761	0.173
986280	987699	1	1	135	73	104.0901408	3.474118483	404	55.4	0.261	4.73	0.712	0.168
991530	996312	1	5	23	81	9.707714823	0.324005244	309.2	57.44	0.036	0.553	0.626	-0.021
996129	997865	0	3	43	151	19.30569948	0.644348128	135	53.467	-0.072	-0.754	0.598	-0.056
998456	999773	0	1	44	8	8.933990895	0.29818139	422	51.5	-0.091	-1.724	0.595	-0.065
1001613	1003785	0	2	39	153	5.601472618	0.18695507	325	61.1	-0.057	-0.888	0.602	-0.034
1005181	1005464	0	1	32	75	134.9788732	4.505062579	59	54.2	0.5	3.196	0.791	0.214
1005588	1007684	1	1	33	165	18.13447783	0.605257368	633	55.2	0.053	1.216	0.658	0.041
1007414	1007942	0	1	62	167	11.29867675	0.37710528	100	51	0.049	0.439	0.642	0.011
1013868	1016126	1	2	20	139	165.8021248	5.533821184	330.5	56	0.198	2.455	0.716	0.128
1016281	1016980	1	1	34	36	2.277142857	0.07600205	210	53	0.026	0.356	0.615	-0.045
1017022	1018274	1	1	22	151	6.632083001	0.221352781	360	52.4	-0.11	-1.95	0.527	-0.036
1018664	1021203	0	2	17	240	3.914566929	0.130652809	374.5	49.95	-0.144	-2.595	0.57	-0.109
1021351	1022730	0	2	30	0	6.262318841	0.209011511	244	58.2	-0.093	-1.328	0.573	-0.072
1025071	1031480	0	4	45	318	13.70436817	0.457397775	502.25	57.65	0.064	1.307	0.629	-0.059
1033272	1034835	1	1	28	36	4.637468031	0.154780398	500	59.5	0.107	2.204	0.678	0.109
1036964	1038102	0	2	16	85	9.09833187	0.303666444	172.5	58.75	0.025	0.191	0.635	0.011
1039128	1039643	1	1	40	5	4.358527132	0.14547045	157	55.6	0.088	1.011	0.622	0.001
1039803	1041746	0	1	21	168	14.0313786	0.468312093	585	57.9	-0.107	-2.379	0.612	-0.052
1043839	1046163	1	2	105	154	12.39827957	0.413805687	339.5	55.05	0.066	1.023	0.641	0.077
1045940	1046366	0	1	10	75	5.946135831	0.198458569	114	47.7	-0.156	-1.51	0.512	-0.077
1046481	1049817	1	3	25	2	7.247228049	0.241883897	365.333	51.733	-0.065	-1.227	0.588	-0.061
1049751	1050679	0	1	119	15	5.181916039	0.172951926	265	55.2	0.123	1.846	0.661	0.103
1050731	1053851	1	3	23	0	8.805831464	0.293903934	408	53.85	-0.038	-0.377	0.611	-0.068
1053871	1054364	0	1	11	6	2.123481781	0.070873449	159	49.5	-0.221	-2.497	0.546	-0.059
1054690	1055301	1	1	32	22	6.009803922	0.200583559	186	58.2	-0.025	-0.315	0.628	0.113
1055615	1056359	1	1	30	379	13.99865772	0.467219999	112	54.8	-0.017	-0.169	0.629	-0.087
1055969	1057484	0	2	22	0	7.28298153	0.243077207	241	56.7	0.023	0.326	0.659	0.035
1059209	1059695	1	1	52	6	5.470225873	0.182574571	143	55.9	0.174	1.91	0.659	0.087
1060891	1063668	1	4	0	105	533.574514	17.80861345	215.333	54.567	0.259	3.432	0.701	0.083
1064646	1068489	1	3	0	1001	42.46904266	1.417449193	247.667	59.1	-0.084	-1.225	0.591	-0.053
1066686	1069884	1	3	20	51	48.03094717	1.603083635	246.75	59.375	0.059	0.749	0.619	0.025
1072232	1073241	1	1	46	28	7.174257426	0.239448425	312	52.5	-0.278	-4.435	0.557	-0.204
1073253	1078492	1	4	0	8	5.928053435	0.19785505	525.667	48.4	-0.131	-0.687	0.574	-0.036
1079424	1080829	1	1	54	56	11.39046942	0.380168958	432	60.3	0.277	5.258	0.739	0.122
1080988	1082954	0	2	103	11	3.767158109	0.125732884	308.5	58	-0.098	-1.529	0.572	-0.037
1082984	1083745	0	1	32	163	17.84776903	0.595688158	189	57.1	-0.14	-1.758	0.628	-0.069
1083722	1084345	0	1	23	49	8.1875	0.273266467	184	58.9	-0.002	-0.025	0.631	-0.025
1087284	1087645	1	1	43	7	3.925414365	0.131014854	104	56.1	0.009	0.081	0.64	0.032
1087702	1091211	1	2	78	60	7.692022792	0.256729392	560.5	57.45	0.045	0.417	0.635	0.012
1091762	1093872	1	2	19	40	4.574135481	0.152666607	341	47.65	-0.186	-3.416	0.509	-0.143
1097757	1099206	1	1	42	31	6.448965517	0.215241041	459	59.1	0.135	2.635	0.657	0.053
1102054	1104620	1	2	50	50	65.80015582	2.196149758	268.667	56.5	0.274	3.589	0.733	0.145
1107462	1108337	0	1	63	15	13.11986301	0.437889297	266	55.4	0.059	0.887	0.606	0.037
1110004	1111854	0	2	74	0	3.687736359	0.123082099	379	55.9	-0.144	-2.608	0.576	-0.088
1111873	1112569	0	1	34	45	3.450502152	0.115164157	206	56.5	-0.151	-1.998	0.617	-0.117
1112826	1113305	1	1	27	27	6.116666667	0.204150216	142	56.1	0.112	1.239	0.654	0.025
1113283	1114934	0	1	210	71	34.47154964	1.150524409	457	57.4	0.338	6.511	0.761	0.215
1116224	1117058	0	1	96	37	4.209580838	0.14049921	234	57.7	-0.086	-1.213	0.622	-0.069
1118636	1120443	1	2	25	185	48.01825221	1.602659928	264.5	61	0.051	0.865	0.637	-0.036
1121129	1123559	0	2	25	23	7.523652818	0.251109866	392	57.8	0.039	0.695	0.659	0.039
1123572	1124167	0	1	19	106	6.924496644	0.231112395	157	53.3	0.042	0.477	0.639	0.034
1124182	1125157	0	1	68	107	8.903688525	0.297170017	267	60.3	-0.037	-0.558	0.61	0.006
1125340	1126740	1	2	33	0	3.82012848	0.127500826	92	51.8	0.268	2.23	0.707	-0.025
1126884	1127673	1	1	17	146	20.4721519	0.683279711	209	56.8	-0.047	-0.607	0.621	-0.056
1127858	1132894	0	5	174	6	6.008139766	0.200528016	324.2	58.58	-0.063	-0.875	0.607	-0.039
1132773	1134232	1	1	195	56	41.40136986	1.381814484	403	56.2	0.281	5.122	0.723	0.134
1134364	1135363	1	1	17	320	12.112	0.404250804	221	42.8	-0.312	-4.184	0.457	-0.217
1137758	1138034	0	1	19	102	9.512635379	0.317494262	52	55.1	0.391	2.555	0.705	0.308
1138388	1140640	0	1	17	76	9.759875721	0.325746169	720	59.3	-0.042	-1.037	0.618	-0.004
1140770	1144919	1	3	31	587	31.99638554	1.067913191	280	56.025	0.178	1.762	0.679	0.073
1144385	1145235	0	1	12	5	15.03760282	0.50189589	278	55	-0.03	-0.464	0.561	-0.05
1145351	1146920	1	1	22	78	24.94904459	0.832700737	490	57.6	0.013	0.259	0.629	0.009
1148501	1149402	1	1	39	14	4.389135255	0.146492029	283	58.8	0.047	0.722	0.627	0.009
1149405	1151309	1	1	40	50	6.820997375	0.227657998	605	57.9	-0.141	-3.193	0.563	-0.097
1151331	1151729	1	1	67	110	18.35087719	0.612479925	74	45	-0.294	-2.255	0.538	-0.228
1157386	1157996	0	1	65	27	3.759410802	0.12547431	173	57.4	-0.13	-1.56	0.58	-0.047
1158004	1160689	1	1	23	65	10.49553239	0.350299488	866	57.1	0.025	0.658	0.652	0.025
1160698	1161572	0	1	64	64	71.64914286	2.391365883	249	59.2	0.344	5.049	0.726	0.133
1162352	1164446	0	1	211	213	19.03627685	0.635355863	557	55.7	-0.002	-0.04	0.634	-0.016
1166033	1166832	0	1	20	93	5.38375	0.179688347	229	56.6	0.196	2.75	0.68	0.084
1166923	1170635	1	3	26	180	10.59008888	0.353455411	356.333	55.933	0.029	0.546	0.648	0.005
1172694	1174011	1	1	1	99	13.48103187	0.449943689	406	52.9	-0.126	-2.324	0.578	-0.077
1173872	1174990	0	1	100	41	6.703306524	0.223729941	326	56.6	0.047	0.778	0.655	0.094
1174992	1175804	0	1	70	86	10.64698647	0.355354428	219	55.3	0.014	0.184	0.614	0.026
1177606	1178897	0	1	220	64	225.374613	7.522115952	336	59.4	0.062	1.047	0.644	0.036
1179142	1182443	0	2	0	153	9.159600242	0.305711341	615	59.2	-0.033	-0.763	0.609	-0.012
1183257	1189449	1	2	240	183	10.00113031	0.333798296	964	57.05	0.04	1.076	0.643	0.045
1189283	1192560	0	1	112	22	9.138804149	0.305017249	1048	41.4	-0.353	-10.416	0.474	-0.153
1196840	1198977	1	1	577	136	122.1571562	4.07712422	475	38.3	-0.374	-7.423	0.449	-0.26
1199410	1200810	1	1	27	48	3.26124197	0.108847398	442	58	-0.068	-1.329	0.61	-0.017
1200525	1204356	0	4	37	248	3.894050104	0.129968039	299	55.7	-0.018	-0.387	0.62	0.017
1209187	1209992	0	4	26	37	435.4578164	14.53386494	52.5	54.4	0.287	1.846	0.67	0.094
1209962	1211558	0	2	29	69	33.80651221	1.128328082	244.5	58.65	0.19	2.724	0.682	0.108
1211577	1213403	1	3	126	90	69.55446086	2.321453657	181	56.3	0.168	2.216	0.673	0.08
1213452	1215201	1	2	28	60	20.96857143	0.699848237	273	57.6	0.127	1.999	0.636	0.042
1215259	1217532	1	3	114	0	3.310026385	0.11047563	162.5	58.75	-0.071	-0.844	0.603	-0.045
1217619	1218202	1	1	31	160	7.130136986	0.237975859	131	53.2	0.032	0.336	0.616	0.011
1218029	1220225	0	2	45	17	7.68320437	0.256435068	341	59.5	-0.006	0.429	0.609	-0.04
1220313	1220929	1	1	36	29	6.653160454	0.222056263	184	56	-0.049	-0.605	0.613	-0.036
1220795	1222460	0	2	62	195	14.73589436	0.491826052	219.5	59.3	-0.032	-0.475	0.609	-0.068
1222619	1223615	1	1	79	120	7.227683049	0.241231562	266	58.9	-0.022	-0.327	0.618	-0.029
1223689	1224259	1	1	32	38	9.793345009	0.326863242	167	55.9	0.067	0.807	0.659	0.048
1224265	1224646	1	1	33	112	12.78534031	0.426724248	79	59.1	0.163	1.34	0.686	0.095
1224758	1227276	0	2	32	83	15.8396189	0.528664025	388	58.45	0.138	2.751	0.713	0.116
1228023	1230508	0	2	0	25	3.902654867	0.130255232	338	58.4	-0.037	-0.626	0.578	0.01
1234287	1236170	0	6	80	51	10.60191083	0.353849981	90.833	46.4	-0.072	-0.632	0.559	-0.007
1238330	1240535	0	2	68	220	15.93245694	0.531762593	311.5	47.4	0.019	0.15	0.59	-0.101
1240539	1241517	0	1	106	18	12.17568948	0.406376507	285	52.5	-0.042	-0.641	0.615	-0.048
1241562	1242387	1	2	87	54	134.6343826	4.493564841	108.5	55.3	0.404	3.654	0.753	0.19
1242347	1242885	0	1	53	108	29.02040816	0.9685868	126	48.1	0.04	0.408	0.605	-0.07
1242824	1243812	1	1	101	3	2.400404449	0.080116036	295	59	-0.136	-2.171	0.546	-0.075
1243699	1246112	0	2	20	131	13.53231152	0.451655202	380	57.6	-0.001	-0.03	0.647	0.047
1244929	1246954	0	1	27	63	18.52813425	0.618396067	308	57.5	0.019	0.367	0.649	-0.008
1246995	1248581	1	1	109	212	10.7284184	0.358072305	422	57.7	0.001	0.02	0.636	0.034
1248567	1249346	0	1	19	26	4.720512821	0.157552105	245	58.5	-0.06	-0.87	0.583	-0.016
1250954	1251858	0	1	12	23	4.648618785	0.155152566	290	56.7	0.034	0.54	0.616	-0.099
1251874	1253515	0	2	26	56	65.67113276	2.191843477	252.5	57.1	0.442	6.367	0.768	0.22
1254722	1255252	1	1	17	10	8.429378531	0.281339419	168	55.2	-0.051	-0.599	0.581	-0.064
1255751	1264857	0	6	56	6	28.55759306	0.953139857	483.667	56.583	0.123	2.217	0.666	0.043
1265064	1267137	1	2	24	80	6.104146577	0.203732345	330	57.65	-0.077	-1.299	0.602	-0.066
1268332	1269671	1	1	33	8	3.381343284	0.112855907	433	54.1	-0.018	-0.349	0.623	-0.023
1270783	1273166	1	3	20	43	6.624580537	0.221102378	258.667	55.8	0.051	0.697	0.639	0.044
1273558	1274439	0	2	179	63	403.8900227	13.48025646	102.5	52.35	0.171	2.023	0.664	-0.047
1275511	1276834	1	1	45	1	2.867824773	0.095716683	426	56.9	0.062	1.176	0.666	0.008
1276672	1277247	0	1	26	268	12.53819444	0.418475494	94	59.9	0.232	2.12	0.69	0.067
1277368	1278306	1	1	92	451	41.86261981	1.397209189	132	57.3	0.026	0.272	0.62	-0.039
1279056	1281945	1	3	23	0	5.893079585	0.196687761	400.5	59.85	0.074	0.507	0.646	0.037
1281955	1284407	1	2	38	336	14.52384835	0.484748792	334.5	55.4	0.088	1.542	0.657	0.043
1284168	1287890	0	3	55	55	5.603814128	0.18703322	393	55.967	0.076	1.288	0.654	-0.022
1287918	1289604	1	1	21	22	2.844101956	0.094924909	548	58.4	0.008	0.18	0.636	0.016
1289540	1290292	0	1	34	5	7.131474104	0.238020487	238	57.3	0.011	0.161	0.655	0.02
1290296	1293249	0	3	18	64	5.593771158	0.186698026	314.333	58.433	-0.055	-0.755	0.625	0.018
1293524	1294966	1	1	18	27	3.783090783	0.126264654	466	55.4	-0.018	-0.355	0.613	0.001
1298515	1301163	0	2	0	115	20.43714609	0.682111355	282	56.05	-0.055	-1.035	0.586	-0.032
